"","DEG","up.results_OO_RC_padj.1","down.results_OO_RC_padj.1"
"4749","Down",NA,"Cladocopium_Davies_comp264033_c0_seq1_Symbiont"
"4750","Down",NA,"Cladocopium_Davies_comp264036_c0_seq1_Symbiont"
"4751","Down",NA,"Cladocopium_Davies_comp264038_c0_seq1_Symbiont"
"4752","Down",NA,"Cladocopium_Davies_comp264042_c0_seq1_Symbiont"
"4753","Down",NA,"Cladocopium_Davies_comp264056_c0_seq1_Symbiont"
"4754","Down",NA,"Cladocopium_Davies_comp264057_c0_seq1_Symbiont"
"4755","Down",NA,"Cladocopium_Davies_comp264058_c0_seq1_Symbiont"
"4756","Down",NA,"Cladocopium_Davies_comp264059_c0_seq1_Symbiont"
"4757","Down",NA,"Cladocopium_Davies_comp264060_c0_seq1_Symbiont"
"4758","Down",NA,"Cladocopium_Davies_comp264063_c0_seq1_Symbiont"
"4759","Down",NA,"Cladocopium_Davies_comp264068_c0_seq1_Symbiont"
"4760","Down",NA,"Cladocopium_Davies_comp264069_c0_seq1_Symbiont"
"4761","Down",NA,"Cladocopium_Davies_comp264071_c0_seq1_Symbiont"
"4762","Down",NA,"Cladocopium_Davies_comp264074_c0_seq1_Symbiont"
"4763","Down",NA,"Cladocopium_Davies_comp264075_c0_seq1_Symbiont"
"4764","Down",NA,"Cladocopium_Davies_comp264086_c0_seq1_Symbiont"
"4765","Down",NA,"Cladocopium_Davies_comp264092_c0_seq1_Symbiont"
"4766","Down",NA,"Cladocopium_Davies_comp264095_c0_seq1_Symbiont"
"4767","Down",NA,"Cladocopium_Davies_comp264096_c0_seq1_Symbiont"
"4768","Down",NA,"Cladocopium_Davies_comp264099_c0_seq1_Symbiont"
"4769","Down",NA,"Cladocopium_Davies_comp264100_c0_seq1_Symbiont"
"4770","Down",NA,"Cladocopium_Davies_comp264102_c0_seq1_Symbiont"
"4771","Down",NA,"Cladocopium_Davies_comp264107_c0_seq1_Symbiont"
"4772","Down",NA,"Cladocopium_Davies_comp264110_c0_seq1_Symbiont"
"4773","Down",NA,"Cladocopium_Davies_comp264114_c0_seq1_Symbiont"
"4774","Down",NA,"Cladocopium_Davies_comp264116_c0_seq1_Symbiont"
"4775","Down",NA,"Cladocopium_Davies_comp264119_c0_seq1_Symbiont"
"4776","Down",NA,"Cladocopium_Davies_comp264125_c0_seq1_Symbiont"
"4777","Down",NA,"Cladocopium_Davies_comp264126_c0_seq1_Symbiont"
"4778","Down",NA,"Cladocopium_Davies_comp264128_c0_seq1_Symbiont"
"4779","Down",NA,"Cladocopium_Davies_comp264135_c0_seq1_Symbiont"
"4780","Down",NA,"Cladocopium_Davies_comp264139_c0_seq1_Symbiont"
"4781","Down",NA,"Cladocopium_Davies_comp264140_c0_seq1_Symbiont"
"4782","Down",NA,"Cladocopium_Davies_comp264144_c0_seq1_Symbiont"
"4783","Down",NA,"Cladocopium_Davies_comp264146_c0_seq1_Symbiont"
"4784","Down",NA,"Cladocopium_Davies_comp264148_c0_seq1_Symbiont"
"4785","Down",NA,"Cladocopium_Davies_comp264159_c0_seq1_Symbiont"
"4786","Down",NA,"Cladocopium_Davies_comp264164_c0_seq1_Symbiont"
"4787","Down",NA,"Cladocopium_Davies_comp264167_c0_seq1_Symbiont"
"4788","Down",NA,"Cladocopium_Davies_comp264171_c0_seq1_Symbiont"
"4789","Down",NA,"Cladocopium_Davies_comp264172_c0_seq1_Symbiont"
"4790","Down",NA,"Cladocopium_Davies_comp264178_c0_seq1_Symbiont"
"4791","Down",NA,"Cladocopium_Davies_comp264179_c0_seq1_Symbiont"
"4792","Down",NA,"Cladocopium_Davies_comp264187_c0_seq1_Symbiont"
"4793","Down",NA,"Cladocopium_Davies_comp264189_c0_seq1_Symbiont"
"4794","Down",NA,"Cladocopium_Davies_comp264190_c0_seq1_Symbiont"
"4795","Down",NA,"Cladocopium_Davies_comp264191_c0_seq1_Symbiont"
"4796","Down",NA,"Cladocopium_Davies_comp264192_c0_seq1_Symbiont"
"4797","Down",NA,"Cladocopium_Davies_comp264199_c0_seq1_Symbiont"
"4798","Down",NA,"Cladocopium_Davies_comp264200_c0_seq1_Symbiont"
"4799","Down",NA,"Cladocopium_Davies_comp264206_c0_seq1_Symbiont"
"4800","Down",NA,"Cladocopium_Davies_comp264211_c0_seq1_Symbiont"
"4801","Down",NA,"Cladocopium_Davies_comp264218_c0_seq1_Symbiont"
"4802","Down",NA,"Cladocopium_Davies_comp264219_c0_seq1_Symbiont"
"4803","Down",NA,"Cladocopium_Davies_comp264224_c0_seq1_Symbiont"
"4804","Down",NA,"Cladocopium_Davies_comp264226_c0_seq1_Symbiont"
"4805","Down",NA,"Cladocopium_Davies_comp264227_c0_seq1_Symbiont"
"4806","Down",NA,"Cladocopium_Davies_comp264228_c0_seq1_Symbiont"
"4807","Down",NA,"Cladocopium_Davies_comp264229_c0_seq1_Symbiont"
"4808","Down",NA,"Cladocopium_Davies_comp264230_c0_seq1_Symbiont"
"4809","Down",NA,"Cladocopium_Davies_comp264232_c0_seq1_Symbiont"
"4810","Down",NA,"Cladocopium_Davies_comp264233_c0_seq1_Symbiont"
"4811","Down",NA,"Cladocopium_Davies_comp264240_c0_seq1_Symbiont"
"4812","Down",NA,"Cladocopium_Davies_comp264241_c0_seq1_Symbiont"
"4813","Down",NA,"Cladocopium_Davies_comp264242_c0_seq1_Symbiont"
"4814","Down",NA,"Cladocopium_Davies_comp264245_c0_seq1_Symbiont"
"4815","Down",NA,"Cladocopium_Davies_comp264246_c0_seq1_Symbiont"
"4816","Down",NA,"Cladocopium_Davies_comp264248_c0_seq1_Symbiont"
"4817","Down",NA,"Cladocopium_Davies_comp264249_c0_seq1_Symbiont"
"4818","Down",NA,"Cladocopium_Davies_comp264265_c0_seq1_Symbiont"
"4819","Down",NA,"Cladocopium_Davies_comp264266_c0_seq1_Symbiont"
"4820","Down",NA,"Cladocopium_Davies_comp264278_c0_seq1_Symbiont"
"4821","Down",NA,"Cladocopium_Davies_comp264282_c0_seq1_Symbiont"
"4822","Down",NA,"Cladocopium_Davies_comp264286_c0_seq1_Symbiont"
"4823","Down",NA,"Cladocopium_Davies_comp264288_c0_seq1_Symbiont"
"4824","Down",NA,"Cladocopium_Davies_comp264290_c0_seq1_Symbiont"
"4825","Down",NA,"Cladocopium_Davies_comp264298_c0_seq1_Symbiont"
"4826","Down",NA,"Cladocopium_Davies_comp264303_c0_seq1_Symbiont"
"4827","Down",NA,"Cladocopium_Davies_comp264306_c0_seq1_Symbiont"
"4828","Down",NA,"Cladocopium_Davies_comp264309_c0_seq1_Symbiont"
"4829","Down",NA,"Cladocopium_Davies_comp264312_c0_seq1_Symbiont"
"4830","Down",NA,"Cladocopium_Davies_comp264314_c0_seq1_Symbiont"
"4831","Down",NA,"Cladocopium_Davies_comp264318_c0_seq1_Symbiont"
"4832","Down",NA,"Cladocopium_Davies_comp264324_c0_seq1_Symbiont"
"4833","Down",NA,"Cladocopium_Davies_comp264332_c0_seq1_Symbiont"
"4834","Down",NA,"Cladocopium_Davies_comp264333_c0_seq1_Symbiont"
"4835","Down",NA,"Cladocopium_Davies_comp264334_c0_seq1_Symbiont"
"4836","Down",NA,"Cladocopium_Davies_comp264337_c0_seq1_Symbiont"
"4837","Down",NA,"Cladocopium_Davies_comp264345_c0_seq1_Symbiont"
"4838","Down",NA,"Cladocopium_Davies_comp264347_c0_seq1_Symbiont"
"4839","Down",NA,"Cladocopium_Davies_comp264352_c0_seq1_Symbiont"
"4840","Down",NA,"Cladocopium_Davies_comp264354_c0_seq1_Symbiont"
"4841","Down",NA,"Cladocopium_Davies_comp264358_c0_seq1_Symbiont"
"4842","Down",NA,"Cladocopium_Davies_comp264360_c0_seq1_Symbiont"
"4843","Down",NA,"Cladocopium_Davies_comp264364_c0_seq1_Symbiont"
"4844","Down",NA,"Cladocopium_Davies_comp264367_c0_seq1_Symbiont"
"4845","Down",NA,"Cladocopium_Davies_comp264370_c0_seq1_Symbiont"
"4846","Down",NA,"Cladocopium_Davies_comp264376_c0_seq1_Symbiont"
"4847","Down",NA,"Cladocopium_Davies_comp264378_c0_seq1_Symbiont"
"4848","Down",NA,"Cladocopium_Davies_comp264381_c0_seq1_Symbiont"
"4849","Down",NA,"Cladocopium_Davies_comp264382_c0_seq1_Symbiont"
"4850","Down",NA,"Cladocopium_Davies_comp264392_c0_seq1_Symbiont"
"4851","Down",NA,"Cladocopium_Davies_comp264397_c0_seq1_Symbiont"
"4852","Down",NA,"Cladocopium_Davies_comp264401_c0_seq1_Symbiont"
"4853","Down",NA,"Cladocopium_Davies_comp264405_c0_seq1_Symbiont"
"4854","Down",NA,"Cladocopium_Davies_comp264406_c0_seq1_Symbiont"
"4855","Down",NA,"Cladocopium_Davies_comp264411_c0_seq1_Symbiont"
"4856","Down",NA,"Cladocopium_Davies_comp264413_c0_seq1_Symbiont"
"4857","Down",NA,"Cladocopium_Davies_comp264415_c0_seq1_Symbiont"
"4858","Down",NA,"Cladocopium_Davies_comp264423_c0_seq1_Symbiont"
"4859","Down",NA,"Cladocopium_Davies_comp264424_c0_seq1_Symbiont"
"4860","Down",NA,"Cladocopium_Davies_comp264426_c0_seq1_Symbiont"
"4861","Down",NA,"Cladocopium_Davies_comp264427_c0_seq1_Symbiont"
"4862","Down",NA,"Cladocopium_Davies_comp264428_c0_seq1_Symbiont"
"4863","Down",NA,"Cladocopium_Davies_comp264437_c0_seq1_Symbiont"
"4864","Down",NA,"Cladocopium_Davies_comp264449_c0_seq1_Symbiont"
"4865","Down",NA,"Cladocopium_Davies_comp264450_c0_seq1_Symbiont"
"4866","Down",NA,"Cladocopium_Davies_comp264453_c0_seq1_Symbiont"
"4867","Down",NA,"Cladocopium_Davies_comp264455_c0_seq1_Symbiont"
"4868","Down",NA,"Cladocopium_Davies_comp264456_c0_seq1_Symbiont"
"4869","Down",NA,"Cladocopium_Davies_comp264457_c0_seq1_Symbiont"
"4870","Down",NA,"Cladocopium_Davies_comp264458_c0_seq1_Symbiont"
"4871","Down",NA,"Cladocopium_Davies_comp264460_c0_seq1_Symbiont"
"4872","Down",NA,"Cladocopium_Davies_comp264466_c0_seq1_Symbiont"
"4873","Down",NA,"Cladocopium_Davies_comp264467_c0_seq1_Symbiont"
"4874","Down",NA,"Cladocopium_Davies_comp264468_c0_seq1_Symbiont"
"4875","Down",NA,"Cladocopium_Davies_comp264472_c0_seq1_Symbiont"
"4876","Down",NA,"Cladocopium_Davies_comp264479_c0_seq1_Symbiont"
"4877","Down",NA,"Cladocopium_Davies_comp264481_c0_seq1_Symbiont"
"4878","Down",NA,"Cladocopium_Davies_comp264482_c0_seq1_Symbiont"
"4879","Down",NA,"Cladocopium_Davies_comp264484_c0_seq1_Symbiont"
"4880","Down",NA,"Cladocopium_Davies_comp264486_c0_seq1_Symbiont"
"4881","Down",NA,"Cladocopium_Davies_comp264490_c0_seq1_Symbiont"
"4882","Down",NA,"Cladocopium_Davies_comp264491_c0_seq1_Symbiont"
"4883","Down",NA,"Cladocopium_Davies_comp264499_c0_seq1_Symbiont"
"4884","Down",NA,"Cladocopium_Davies_comp264500_c0_seq1_Symbiont"
"4885","Down",NA,"Cladocopium_Davies_comp264506_c0_seq1_Symbiont"
"4886","Down",NA,"Cladocopium_Davies_comp264509_c0_seq1_Symbiont"
"4887","Down",NA,"Cladocopium_Davies_comp264512_c0_seq1_Symbiont"
"4888","Down",NA,"Cladocopium_Davies_comp264513_c0_seq1_Symbiont"
"4889","Down",NA,"Cladocopium_Davies_comp264514_c0_seq1_Symbiont"
"4890","Down",NA,"Cladocopium_Davies_comp264520_c0_seq1_Symbiont"
"4891","Down",NA,"Cladocopium_Davies_comp264521_c0_seq1_Symbiont"
"4892","Down",NA,"Cladocopium_Davies_comp264524_c0_seq1_Symbiont"
"4893","Down",NA,"Cladocopium_Davies_comp264528_c0_seq1_Symbiont"
"4894","Down",NA,"Cladocopium_Davies_comp264529_c0_seq1_Symbiont"
"4895","Down",NA,"Cladocopium_Davies_comp264538_c0_seq1_Symbiont"
"4896","Down",NA,"Cladocopium_Davies_comp264544_c0_seq1_Symbiont"
"4897","Down",NA,"Cladocopium_Davies_comp264546_c0_seq1_Symbiont"
"4898","Down",NA,"Cladocopium_Davies_comp264552_c0_seq1_Symbiont"
"4899","Down",NA,"Cladocopium_Davies_comp264556_c0_seq1_Symbiont"
"4900","Down",NA,"Cladocopium_Davies_comp264559_c0_seq1_Symbiont"
"4901","Down",NA,"Cladocopium_Davies_comp264565_c0_seq1_Symbiont"
"4902","Down",NA,"Cladocopium_Davies_comp264566_c0_seq1_Symbiont"
"4903","Down",NA,"Cladocopium_Davies_comp264572_c0_seq1_Symbiont"
"4904","Down",NA,"Cladocopium_Davies_comp264574_c0_seq1_Symbiont"
"4905","Down",NA,"Cladocopium_Davies_comp264577_c0_seq1_Symbiont"
"4906","Down",NA,"Cladocopium_Davies_comp264578_c0_seq1_Symbiont"
"4907","Down",NA,"Cladocopium_Davies_comp264594_c0_seq1_Symbiont"
"4908","Down",NA,"Cladocopium_Davies_comp264599_c0_seq1_Symbiont"
"4909","Down",NA,"Cladocopium_Davies_comp264600_c0_seq1_Symbiont"
"4910","Down",NA,"Cladocopium_Davies_comp264607_c0_seq1_Symbiont"
"4911","Down",NA,"Cladocopium_Davies_comp264611_c0_seq1_Symbiont"
"4912","Down",NA,"Cladocopium_Davies_comp264612_c0_seq1_Symbiont"
"4913","Down",NA,"Cladocopium_Davies_comp264617_c0_seq1_Symbiont"
"4914","Down",NA,"Cladocopium_Davies_comp264618_c0_seq1_Symbiont"
"4915","Down",NA,"Cladocopium_Davies_comp264619_c0_seq1_Symbiont"
"4916","Down",NA,"Cladocopium_Davies_comp264620_c0_seq1_Symbiont"
"4917","Down",NA,"Cladocopium_Davies_comp264625_c0_seq1_Symbiont"
"4918","Down",NA,"Cladocopium_Davies_comp264627_c0_seq1_Symbiont"
"4919","Down",NA,"Cladocopium_Davies_comp264630_c0_seq1_Symbiont"
"4920","Down",NA,"Cladocopium_Davies_comp264631_c0_seq1_Symbiont"
"4921","Down",NA,"Cladocopium_Davies_comp264634_c0_seq1_Symbiont"
"4922","Down",NA,"Cladocopium_Davies_comp264635_c0_seq1_Symbiont"
"4923","Down",NA,"Cladocopium_Davies_comp264641_c0_seq1_Symbiont"
"4924","Down",NA,"Cladocopium_Davies_comp264643_c0_seq1_Symbiont"
"4925","Down",NA,"Cladocopium_Davies_comp264646_c0_seq1_Symbiont"
"4926","Down",NA,"Cladocopium_Davies_comp264647_c0_seq1_Symbiont"
"4927","Down",NA,"Cladocopium_Davies_comp264670_c0_seq1_Symbiont"
"4928","Down",NA,"Cladocopium_Davies_comp264671_c0_seq1_Symbiont"
"4929","Down",NA,"Cladocopium_Davies_comp264672_c0_seq1_Symbiont"
"4930","Down",NA,"Cladocopium_Davies_comp264674_c0_seq1_Symbiont"
"4931","Down",NA,"Cladocopium_Davies_comp264677_c0_seq1_Symbiont"
"4932","Down",NA,"Cladocopium_Davies_comp264678_c0_seq1_Symbiont"
"4933","Down",NA,"Cladocopium_Davies_comp264682_c0_seq1_Symbiont"
"4934","Down",NA,"Cladocopium_Davies_comp264685_c0_seq1_Symbiont"
"4935","Down",NA,"Cladocopium_Davies_comp264687_c0_seq1_Symbiont"
"4936","Down",NA,"Cladocopium_Davies_comp264691_c0_seq1_Symbiont"
"4937","Down",NA,"Cladocopium_Davies_comp264697_c0_seq1_Symbiont"
"4938","Down",NA,"Cladocopium_Davies_comp264699_c0_seq1_Symbiont"
"4939","Down",NA,"Cladocopium_Davies_comp264705_c0_seq1_Symbiont"
"4940","Down",NA,"Cladocopium_Davies_comp264706_c0_seq1_Symbiont"
"4941","Down",NA,"Cladocopium_Davies_comp264713_c0_seq1_Symbiont"
"4942","Down",NA,"Cladocopium_Davies_comp264717_c0_seq1_Symbiont"
"4943","Down",NA,"Cladocopium_Davies_comp264718_c0_seq1_Symbiont"
"4944","Down",NA,"Cladocopium_Davies_comp264721_c0_seq1_Symbiont"
"4945","Down",NA,"Cladocopium_Davies_comp264724_c0_seq1_Symbiont"
"4946","Down",NA,"Cladocopium_Davies_comp264729_c0_seq1_Symbiont"
"4947","Down",NA,"Cladocopium_Davies_comp264730_c0_seq1_Symbiont"
"4948","Down",NA,"Cladocopium_Davies_comp264736_c0_seq1_Symbiont"
"4949","Down",NA,"Cladocopium_Davies_comp264749_c0_seq1_Symbiont"
"4950","Down",NA,"Cladocopium_Davies_comp264752_c0_seq1_Symbiont"
"4951","Down",NA,"Cladocopium_Davies_comp264756_c0_seq1_Symbiont"
"4952","Down",NA,"Cladocopium_Davies_comp264764_c0_seq1_Symbiont"
"4953","Down",NA,"Cladocopium_Davies_comp264767_c0_seq1_Symbiont"
"4954","Down",NA,"Cladocopium_Davies_comp264768_c0_seq1_Symbiont"
"4955","Down",NA,"Cladocopium_Davies_comp264772_c0_seq1_Symbiont"
"4956","Down",NA,"Cladocopium_Davies_comp264773_c0_seq1_Symbiont"
"4957","Down",NA,"Cladocopium_Davies_comp264775_c0_seq1_Symbiont"
"4958","Down",NA,"Cladocopium_Davies_comp264781_c0_seq1_Symbiont"
"4959","Down",NA,"Cladocopium_Davies_comp264790_c0_seq1_Symbiont"
"4960","Down",NA,"Cladocopium_Davies_comp264791_c0_seq1_Symbiont"
"4961","Down",NA,"Cladocopium_Davies_comp264793_c0_seq1_Symbiont"
"4962","Down",NA,"Cladocopium_Davies_comp264794_c0_seq1_Symbiont"
"4963","Down",NA,"Cladocopium_Davies_comp264797_c0_seq1_Symbiont"
"4964","Down",NA,"Cladocopium_Davies_comp264799_c0_seq1_Symbiont"
"4965","Down",NA,"Cladocopium_Davies_comp264806_c0_seq1_Symbiont"
"4966","Down",NA,"Cladocopium_Davies_comp264807_c0_seq1_Symbiont"
"4967","Down",NA,"Cladocopium_Davies_comp264810_c0_seq1_Symbiont"
"4968","Down",NA,"Cladocopium_Davies_comp264811_c0_seq1_Symbiont"
"4969","Down",NA,"Cladocopium_Davies_comp264812_c0_seq1_Symbiont"
"4970","Down",NA,"Cladocopium_Davies_comp264814_c0_seq1_Symbiont"
"4971","Down",NA,"Cladocopium_Davies_comp264815_c0_seq1_Symbiont"
"4972","Down",NA,"Cladocopium_Davies_comp264821_c0_seq1_Symbiont"
"4973","Down",NA,"Cladocopium_Davies_comp264822_c0_seq1_Symbiont"
"4974","Down",NA,"Cladocopium_Davies_comp264829_c0_seq1_Symbiont"
"4975","Down",NA,"Cladocopium_Davies_comp264836_c0_seq1_Symbiont"
"4976","Down",NA,"Cladocopium_Davies_comp264837_c0_seq1_Symbiont"
"4977","Down",NA,"Cladocopium_Davies_comp264838_c0_seq1_Symbiont"
"4978","Down",NA,"Cladocopium_Davies_comp264840_c0_seq1_Symbiont"
"4979","Down",NA,"Cladocopium_Davies_comp264842_c0_seq1_Symbiont"
"4980","Down",NA,"Cladocopium_Davies_comp264844_c0_seq1_Symbiont"
"4981","Down",NA,"Cladocopium_Davies_comp264849_c0_seq1_Symbiont"
"4982","Down",NA,"Cladocopium_Davies_comp264851_c0_seq1_Symbiont"
"4983","Down",NA,"Cladocopium_Davies_comp264853_c0_seq1_Symbiont"
"4984","Down",NA,"Cladocopium_Davies_comp264859_c0_seq1_Symbiont"
"4985","Down",NA,"Cladocopium_Davies_comp264860_c0_seq1_Symbiont"
"4986","Down",NA,"Cladocopium_Davies_comp264863_c0_seq1_Symbiont"
"4987","Down",NA,"Cladocopium_Davies_comp264867_c0_seq1_Symbiont"
"4988","Down",NA,"Cladocopium_Davies_comp264876_c0_seq1_Symbiont"
"4989","Down",NA,"Cladocopium_Davies_comp264877_c0_seq1_Symbiont"
"4990","Down",NA,"Cladocopium_Davies_comp264880_c0_seq1_Symbiont"
"4991","Down",NA,"Cladocopium_Davies_comp264884_c0_seq1_Symbiont"
"4992","Down",NA,"Cladocopium_Davies_comp264885_c0_seq1_Symbiont"
"4993","Down",NA,"Cladocopium_Davies_comp264886_c0_seq1_Symbiont"
"4994","Down",NA,"Cladocopium_Davies_comp264889_c0_seq1_Symbiont"
"4995","Down",NA,"Cladocopium_Davies_comp264890_c0_seq1_Symbiont"
"4996","Down",NA,"Cladocopium_Davies_comp264894_c0_seq1_Symbiont"
"4997","Down",NA,"Cladocopium_Davies_comp264897_c0_seq1_Symbiont"
"4998","Down",NA,"Cladocopium_Davies_comp264899_c0_seq1_Symbiont"
"4999","Down",NA,"Cladocopium_Davies_comp264906_c0_seq1_Symbiont"
"5000","Down",NA,"Cladocopium_Davies_comp264910_c0_seq1_Symbiont"
"5001","Down",NA,"Cladocopium_Davies_comp264914_c0_seq1_Symbiont"
"5002","Down",NA,"Cladocopium_Davies_comp264920_c0_seq1_Symbiont"
"5003","Down",NA,"Cladocopium_Davies_comp264922_c0_seq1_Symbiont"
"5004","Down",NA,"Cladocopium_Davies_comp264923_c0_seq1_Symbiont"
"5005","Down",NA,"Cladocopium_Davies_comp264927_c0_seq1_Symbiont"
"5006","Down",NA,"Cladocopium_Davies_comp264931_c0_seq1_Symbiont"
"5007","Down",NA,"Cladocopium_Davies_comp264938_c0_seq1_Symbiont"
"5008","Down",NA,"Cladocopium_Davies_comp264944_c0_seq1_Symbiont"
"5009","Down",NA,"Cladocopium_Davies_comp264949_c0_seq1_Symbiont"
"5010","Down",NA,"Cladocopium_Davies_comp264951_c0_seq1_Symbiont"
"5011","Down",NA,"Cladocopium_Davies_comp264953_c0_seq1_Symbiont"
"5012","Down",NA,"Cladocopium_Davies_comp264954_c0_seq1_Symbiont"
"5013","Down",NA,"Cladocopium_Davies_comp264959_c0_seq1_Symbiont"
"5014","Down",NA,"Cladocopium_Davies_comp264960_c0_seq1_Symbiont"
"5015","Down",NA,"Cladocopium_Davies_comp264966_c0_seq1_Symbiont"
"5016","Down",NA,"Cladocopium_Davies_comp264969_c0_seq1_Symbiont"
"5017","Down",NA,"Cladocopium_Davies_comp264971_c0_seq1_Symbiont"
"5018","Down",NA,"Cladocopium_Davies_comp264976_c0_seq1_Symbiont"
"5019","Down",NA,"Cladocopium_Davies_comp264977_c0_seq1_Symbiont"
"5020","Down",NA,"Cladocopium_Davies_comp264981_c0_seq1_Symbiont"
"5021","Down",NA,"Cladocopium_Davies_comp264982_c0_seq1_Symbiont"
"5022","Down",NA,"Cladocopium_Davies_comp264986_c0_seq1_Symbiont"
"5023","Down",NA,"Cladocopium_Davies_comp264987_c0_seq1_Symbiont"
"5024","Down",NA,"Cladocopium_Davies_comp264988_c0_seq1_Symbiont"
"5025","Down",NA,"Cladocopium_Davies_comp264989_c0_seq1_Symbiont"
"5026","Down",NA,"Cladocopium_Davies_comp264994_c0_seq1_Symbiont"
"5027","Down",NA,"Cladocopium_Davies_comp264998_c0_seq1_Symbiont"
"5028","Down",NA,"Cladocopium_Davies_comp264999_c0_seq1_Symbiont"
"5029","Down",NA,"Cladocopium_Davies_comp265001_c0_seq1_Symbiont"
"5030","Down",NA,"Cladocopium_Davies_comp265006_c0_seq1_Symbiont"
"5031","Down",NA,"Cladocopium_Davies_comp265012_c0_seq1_Symbiont"
"5032","Down",NA,"Cladocopium_Davies_comp265014_c0_seq1_Symbiont"
"5033","Down",NA,"Cladocopium_Davies_comp265018_c0_seq1_Symbiont"
"5034","Down",NA,"Cladocopium_Davies_comp265020_c0_seq1_Symbiont"
"5035","Down",NA,"Cladocopium_Davies_comp265021_c0_seq1_Symbiont"
"5036","Down",NA,"Cladocopium_Davies_comp265023_c0_seq1_Symbiont"
"5037","Down",NA,"Cladocopium_Davies_comp265025_c0_seq1_Symbiont"
"5038","Down",NA,"Cladocopium_Davies_comp265028_c0_seq1_Symbiont"
"5039","Down",NA,"Cladocopium_Davies_comp265030_c0_seq1_Symbiont"
"5040","Down",NA,"Cladocopium_Davies_comp265031_c0_seq1_Symbiont"
"5041","Down",NA,"Cladocopium_Davies_comp265035_c0_seq1_Symbiont"
"5042","Down",NA,"Cladocopium_Davies_comp265044_c0_seq1_Symbiont"
"5043","Down",NA,"Cladocopium_Davies_comp265048_c0_seq1_Symbiont"
"5044","Down",NA,"Cladocopium_Davies_comp265054_c0_seq1_Symbiont"
"5045","Down",NA,"Cladocopium_Davies_comp265058_c0_seq1_Symbiont"
"5046","Down",NA,"Cladocopium_Davies_comp265061_c0_seq1_Symbiont"
"5047","Down",NA,"Cladocopium_Davies_comp265064_c0_seq1_Symbiont"
"5048","Down",NA,"Cladocopium_Davies_comp265065_c0_seq1_Symbiont"
"5049","Down",NA,"Cladocopium_Davies_comp265069_c0_seq1_Symbiont"
"5050","Down",NA,"Cladocopium_Davies_comp265071_c0_seq1_Symbiont"
"5051","Down",NA,"Cladocopium_Davies_comp265075_c0_seq1_Symbiont"
"5052","Down",NA,"Cladocopium_Davies_comp265076_c0_seq1_Symbiont"
"5053","Down",NA,"Cladocopium_Davies_comp265080_c0_seq1_Symbiont"
"5054","Down",NA,"Cladocopium_Davies_comp265089_c0_seq1_Symbiont"
"5055","Down",NA,"Cladocopium_Davies_comp265094_c0_seq1_Symbiont"
"5056","Down",NA,"Cladocopium_Davies_comp265095_c0_seq1_Symbiont"
"5057","Down",NA,"Cladocopium_Davies_comp265107_c0_seq1_Symbiont"
"5058","Down",NA,"Cladocopium_Davies_comp265112_c0_seq1_Symbiont"
"5059","Down",NA,"Cladocopium_Davies_comp265120_c0_seq1_Symbiont"
"5060","Down",NA,"Cladocopium_Davies_comp265125_c0_seq1_Symbiont"
"5061","Down",NA,"Cladocopium_Davies_comp265126_c0_seq1_Symbiont"
"5062","Down",NA,"Cladocopium_Davies_comp265131_c0_seq1_Symbiont"
"5063","Down",NA,"Cladocopium_Davies_comp265133_c0_seq1_Symbiont"
"5064","Down",NA,"Cladocopium_Davies_comp265137_c0_seq1_Symbiont"
"5065","Down",NA,"Cladocopium_Davies_comp265142_c0_seq1_Symbiont"
"5066","Down",NA,"Cladocopium_Davies_comp265148_c0_seq1_Symbiont"
"5067","Down",NA,"Cladocopium_Davies_comp265153_c0_seq1_Symbiont"
"5068","Down",NA,"Cladocopium_Davies_comp265156_c0_seq1_Symbiont"
"5069","Down",NA,"Cladocopium_Davies_comp265159_c0_seq1_Symbiont"
"5070","Down",NA,"Cladocopium_Davies_comp265162_c0_seq1_Symbiont"
"5071","Down",NA,"Cladocopium_Davies_comp265166_c0_seq1_Symbiont"
"5072","Down",NA,"Cladocopium_Davies_comp265169_c0_seq1_Symbiont"
"5073","Down",NA,"Cladocopium_Davies_comp265173_c0_seq1_Symbiont"
"5074","Down",NA,"Cladocopium_Davies_comp265180_c0_seq1_Symbiont"
"5075","Down",NA,"Cladocopium_Davies_comp265200_c0_seq1_Symbiont"
"5076","Down",NA,"Cladocopium_Davies_comp265218_c0_seq1_Symbiont"
"5077","Down",NA,"Cladocopium_Davies_comp265221_c0_seq1_Symbiont"
"5078","Down",NA,"Cladocopium_Davies_comp265224_c0_seq1_Symbiont"
"5079","Down",NA,"Cladocopium_Davies_comp265228_c0_seq1_Symbiont"
"5080","Down",NA,"Cladocopium_Davies_comp265236_c0_seq1_Symbiont"
"5081","Down",NA,"Cladocopium_Davies_comp265237_c0_seq1_Symbiont"
"5082","Down",NA,"Cladocopium_Davies_comp265238_c0_seq1_Symbiont"
"5083","Down",NA,"Cladocopium_Davies_comp265246_c0_seq1_Symbiont"
"5084","Down",NA,"Cladocopium_Davies_comp265248_c0_seq1_Symbiont"
"5085","Down",NA,"Cladocopium_Davies_comp265252_c0_seq1_Symbiont"
"5086","Down",NA,"Cladocopium_Davies_comp265253_c0_seq1_Symbiont"
"5087","Down",NA,"Cladocopium_Davies_comp265255_c0_seq1_Symbiont"
"5088","Down",NA,"Cladocopium_Davies_comp265257_c0_seq1_Symbiont"
