"","DEG","up.results_OC_RC_padj.1","down.results_OC_RC_padj.1"
"2904","Down",NA,"Cladocopium_Davies_comp227649_c0_seq1_Symbiont"
"2905","Down",NA,"Cladocopium_Davies_comp227676_c0_seq1_Symbiont"
"2906","Down",NA,"Cladocopium_Davies_comp227743_c0_seq1_Symbiont"
"2907","Down",NA,"Cladocopium_Davies_comp227777_c0_seq1_Symbiont"
"2908","Down",NA,"Cladocopium_Davies_comp227793_c0_seq2_Symbiont"
"2909","Down",NA,"Cladocopium_Davies_comp227798_c0_seq2_Symbiont"
"2910","Down",NA,"Cladocopium_Davies_comp227815_c0_seq2_Symbiont"
"2911","Down",NA,"Cladocopium_Davies_comp227827_c0_seq2_Symbiont"
"2912","Down",NA,"Cladocopium_Davies_comp227867_c1_seq1_Symbiont"
"2913","Down",NA,"Cladocopium_Davies_comp227904_c0_seq1_Symbiont"
"2914","Down",NA,"Cladocopium_Davies_comp227928_c0_seq1_Symbiont"
"2915","Down",NA,"Cladocopium_Davies_comp227943_c0_seq2_Symbiont"
"2916","Down",NA,"Cladocopium_Davies_comp227984_c0_seq6_Symbiont"
"2917","Down",NA,"Cladocopium_Davies_comp228022_c0_seq1_Symbiont"
"2918","Down",NA,"Cladocopium_Davies_comp228040_c0_seq1_Symbiont"
"2919","Down",NA,"Cladocopium_Davies_comp228077_c0_seq2_Symbiont"
"2920","Down",NA,"Cladocopium_Davies_comp228102_c0_seq2_Symbiont"
"2921","Down",NA,"Cladocopium_Davies_comp228129_c0_seq2_Symbiont"
"2922","Down",NA,"Cladocopium_Davies_comp228153_c0_seq5_Symbiont"
"2923","Down",NA,"Cladocopium_Davies_comp228164_c0_seq1_Symbiont"
"2924","Down",NA,"Cladocopium_Davies_comp228175_c0_seq4_Symbiont"
"2925","Down",NA,"Cladocopium_Davies_comp228219_c0_seq1_Symbiont"
"2926","Down",NA,"Cladocopium_Davies_comp228323_c0_seq2_Symbiont"
"2927","Down",NA,"Cladocopium_Davies_comp228328_c0_seq1_Symbiont"
"2928","Down",NA,"Cladocopium_Davies_comp228377_c0_seq2_Symbiont"
"2929","Down",NA,"Cladocopium_Davies_comp228384_c0_seq1_Symbiont"
"2930","Down",NA,"Cladocopium_Davies_comp228405_c0_seq1_Symbiont"
"2931","Down",NA,"Cladocopium_Davies_comp228430_c0_seq3_Symbiont"
"2932","Down",NA,"Cladocopium_Davies_comp228468_c0_seq1_Symbiont"
"2933","Down",NA,"Cladocopium_Davies_comp228540_c0_seq1_Symbiont"
"2934","Down",NA,"Cladocopium_Davies_comp228551_c0_seq2_Symbiont"
"2935","Down",NA,"Cladocopium_Davies_comp228561_c0_seq3_Symbiont"
"2936","Down",NA,"Cladocopium_Davies_comp228633_c0_seq1_Symbiont"
"2937","Down",NA,"Cladocopium_Davies_comp228657_c0_seq2_Symbiont"
"2938","Down",NA,"Cladocopium_Davies_comp228711_c0_seq1_Symbiont"
"2939","Down",NA,"Cladocopium_Davies_comp228767_c0_seq1_Symbiont"
"2940","Down",NA,"Cladocopium_Davies_comp228799_c0_seq11_Symbiont"
"2941","Down",NA,"Cladocopium_Davies_comp228817_c0_seq1_Symbiont"
"2942","Down",NA,"Cladocopium_Davies_comp228819_c0_seq1_Symbiont"
"2943","Down",NA,"Cladocopium_Davies_comp228917_c0_seq1_Symbiont"
"2944","Down",NA,"Cladocopium_Davies_comp228977_c0_seq3_Symbiont"
"2945","Down",NA,"Cladocopium_Davies_comp229010_c0_seq2_Symbiont"
"2946","Down",NA,"Cladocopium_Davies_comp229018_c0_seq1_Symbiont"
"2947","Down",NA,"Cladocopium_Davies_comp229106_c1_seq18_Symbiont"
"2948","Down",NA,"Cladocopium_Davies_comp229110_c1_seq2_Symbiont"
"2949","Down",NA,"Cladocopium_Davies_comp229191_c0_seq1_Symbiont"
"2950","Down",NA,"Cladocopium_Davies_comp229223_c0_seq2_Symbiont"
"2951","Down",NA,"Cladocopium_Davies_comp229247_c1_seq1_Symbiont"
"2952","Down",NA,"Cladocopium_Davies_comp229250_c0_seq1_Symbiont"
"2953","Down",NA,"Cladocopium_Davies_comp229311_c0_seq2_Symbiont"
"2954","Down",NA,"Cladocopium_Davies_comp229343_c0_seq1_Symbiont"
"2955","Down",NA,"Cladocopium_Davies_comp229373_c0_seq1_Symbiont"
"2956","Down",NA,"Cladocopium_Davies_comp229387_c0_seq8_Symbiont"
"2957","Down",NA,"Cladocopium_Davies_comp229412_c0_seq1_Symbiont"
"2958","Down",NA,"Cladocopium_Davies_comp229476_c0_seq1_Symbiont"
"2959","Down",NA,"Cladocopium_Davies_comp229497_c0_seq1_Symbiont"
"2960","Down",NA,"Cladocopium_Davies_comp229503_c0_seq2_Symbiont"
"2961","Down",NA,"Cladocopium_Davies_comp229515_c0_seq1_Symbiont"
"2962","Down",NA,"Cladocopium_Davies_comp229523_c0_seq2_Symbiont"
"2963","Down",NA,"Cladocopium_Davies_comp229661_c0_seq1_Symbiont"
"2964","Down",NA,"Cladocopium_Davies_comp229675_c0_seq2_Symbiont"
"2965","Down",NA,"Cladocopium_Davies_comp229731_c0_seq6_Symbiont"
"2966","Down",NA,"Cladocopium_Davies_comp229743_c0_seq1_Symbiont"
"2967","Down",NA,"Cladocopium_Davies_comp229748_c0_seq3_Symbiont"
"2968","Down",NA,"Cladocopium_Davies_comp229761_c0_seq1_Symbiont"
"2969","Down",NA,"Cladocopium_Davies_comp229775_c0_seq2_Symbiont"
"2970","Down",NA,"Cladocopium_Davies_comp229801_c0_seq53_Symbiont"
"2971","Down",NA,"Cladocopium_Davies_comp229827_c0_seq1_Symbiont"
"2972","Down",NA,"Cladocopium_Davies_comp229871_c0_seq1_Symbiont"
"2973","Down",NA,"Cladocopium_Davies_comp229877_c0_seq20_Symbiont"
"2974","Down",NA,"Cladocopium_Davies_comp229904_c0_seq2_Symbiont"
"2975","Down",NA,"Cladocopium_Davies_comp229942_c0_seq4_Symbiont"
"2976","Down",NA,"Cladocopium_Davies_comp229955_c0_seq1_Symbiont"
"2977","Down",NA,"Cladocopium_Davies_comp229972_c0_seq12_Symbiont"
"2978","Down",NA,"Cladocopium_Davies_comp229982_c1_seq16_Symbiont"
"2979","Down",NA,"Cladocopium_Davies_comp230069_c1_seq1_Symbiont"
"2980","Down",NA,"Cladocopium_Davies_comp230146_c0_seq2_Symbiont"
"2981","Down",NA,"Cladocopium_Davies_comp230186_c1_seq2_Symbiont"
"2982","Down",NA,"Cladocopium_Davies_comp230195_c0_seq2_Symbiont"
"2983","Down",NA,"Cladocopium_Davies_comp230208_c0_seq1_Symbiont"
"2984","Down",NA,"Cladocopium_Davies_comp230211_c0_seq1_Symbiont"
"2985","Down",NA,"Cladocopium_Davies_comp230236_c0_seq4_Symbiont"
"2986","Down",NA,"Cladocopium_Davies_comp230249_c1_seq2_Symbiont"
"2987","Down",NA,"Cladocopium_Davies_comp230286_c0_seq2_Symbiont"
"2988","Down",NA,"Cladocopium_Davies_comp230290_c0_seq1_Symbiont"
"2989","Down",NA,"Cladocopium_Davies_comp230382_c0_seq3_Symbiont"
"2990","Down",NA,"Cladocopium_Davies_comp230456_c0_seq3_Symbiont"
"2991","Down",NA,"Cladocopium_Davies_comp230463_c1_seq5_Symbiont"
"2992","Down",NA,"Cladocopium_Davies_comp230537_c0_seq1_Symbiont"
"2993","Down",NA,"Cladocopium_Davies_comp230585_c0_seq1_Symbiont"
"2994","Down",NA,"Cladocopium_Davies_comp230591_c0_seq1_Symbiont"
"2995","Down",NA,"Cladocopium_Davies_comp230658_c0_seq4_Symbiont"
"2996","Down",NA,"Cladocopium_Davies_comp230794_c0_seq6_Symbiont"
"2997","Down",NA,"Cladocopium_Davies_comp230801_c0_seq1_Symbiont"
"2998","Down",NA,"Cladocopium_Davies_comp230827_c0_seq1_Symbiont"
"2999","Down",NA,"Cladocopium_Davies_comp230872_c0_seq4_Symbiont"
"3000","Down",NA,"Cladocopium_Davies_comp230874_c0_seq1_Symbiont"
"3001","Down",NA,"Cladocopium_Davies_comp230959_c0_seq2_Symbiont"
"3002","Down",NA,"Cladocopium_Davies_comp231020_c0_seq1_Symbiont"
"3003","Down",NA,"Cladocopium_Davies_comp231063_c0_seq1_Symbiont"
"3004","Down",NA,"Cladocopium_Davies_comp231066_c1_seq1_Symbiont"
"3005","Down",NA,"Cladocopium_Davies_comp231084_c0_seq1_Symbiont"
"3006","Down",NA,"Cladocopium_Davies_comp231096_c0_seq1_Symbiont"
"3007","Down",NA,"Cladocopium_Davies_comp231169_c0_seq1_Symbiont"
"3008","Down",NA,"Cladocopium_Davies_comp231174_c0_seq1_Symbiont"
"3009","Down",NA,"Cladocopium_Davies_comp231211_c0_seq1_Symbiont"
"3010","Down",NA,"Cladocopium_Davies_comp231217_c0_seq1_Symbiont"
"3011","Down",NA,"Cladocopium_Davies_comp231248_c0_seq1_Symbiont"
"3012","Down",NA,"Cladocopium_Davies_comp231381_c0_seq1_Symbiont"
"3013","Down",NA,"Cladocopium_Davies_comp231401_c0_seq1_Symbiont"
"3014","Down",NA,"Cladocopium_Davies_comp231402_c0_seq1_Symbiont"
"3015","Down",NA,"Cladocopium_Davies_comp231465_c0_seq1_Symbiont"
"3016","Down",NA,"Cladocopium_Davies_comp231487_c0_seq11_Symbiont"
"3017","Down",NA,"Cladocopium_Davies_comp231506_c0_seq1_Symbiont"
"3018","Down",NA,"Cladocopium_Davies_comp231548_c0_seq1_Symbiont"
"3019","Down",NA,"Cladocopium_Davies_comp231556_c0_seq3_Symbiont"
"3020","Down",NA,"Cladocopium_Davies_comp231564_c0_seq2_Symbiont"
"3021","Down",NA,"Cladocopium_Davies_comp231687_c0_seq1_Symbiont"
"3022","Down",NA,"Cladocopium_Davies_comp231768_c0_seq2_Symbiont"
"3023","Down",NA,"Cladocopium_Davies_comp231769_c0_seq3_Symbiont"
"3024","Down",NA,"Cladocopium_Davies_comp231783_c0_seq2_Symbiont"
"3025","Down",NA,"Cladocopium_Davies_comp231789_c0_seq1_Symbiont"
"3026","Down",NA,"Cladocopium_Davies_comp231819_c0_seq1_Symbiont"
"3027","Down",NA,"Cladocopium_Davies_comp231820_c0_seq3_Symbiont"
"3028","Down",NA,"Cladocopium_Davies_comp231863_c0_seq1_Symbiont"
"3029","Down",NA,"Cladocopium_Davies_comp231941_c0_seq1_Symbiont"
"3030","Down",NA,"Cladocopium_Davies_comp231950_c0_seq1_Symbiont"
"3031","Down",NA,"Cladocopium_Davies_comp231994_c0_seq2_Symbiont"
"3032","Down",NA,"Cladocopium_Davies_comp232046_c0_seq1_Symbiont"
"3033","Down",NA,"Cladocopium_Davies_comp232059_c1_seq8_Symbiont"
"3034","Down",NA,"Cladocopium_Davies_comp232139_c0_seq1_Symbiont"
"3035","Down",NA,"Cladocopium_Davies_comp232145_c0_seq1_Symbiont"
"3036","Down",NA,"Cladocopium_Davies_comp232230_c0_seq1_Symbiont"
"3037","Down",NA,"Cladocopium_Davies_comp232330_c0_seq1_Symbiont"
"3038","Down",NA,"Cladocopium_Davies_comp232340_c0_seq1_Symbiont"
"3039","Down",NA,"Cladocopium_Davies_comp232348_c0_seq3_Symbiont"
"3040","Down",NA,"Cladocopium_Davies_comp232358_c0_seq1_Symbiont"
"3041","Down",NA,"Cladocopium_Davies_comp232362_c1_seq1_Symbiont"
"3042","Down",NA,"Cladocopium_Davies_comp232373_c1_seq2_Symbiont"
"3043","Down",NA,"Cladocopium_Davies_comp232374_c0_seq1_Symbiont"
"3044","Down",NA,"Cladocopium_Davies_comp232376_c0_seq1_Symbiont"
"3045","Down",NA,"Cladocopium_Davies_comp232381_c0_seq1_Symbiont"
"3046","Down",NA,"Cladocopium_Davies_comp232410_c1_seq1_Symbiont"
"3047","Down",NA,"Cladocopium_Davies_comp232423_c0_seq2_Symbiont"
"3048","Down",NA,"Cladocopium_Davies_comp232432_c0_seq2_Symbiont"
"3049","Down",NA,"Cladocopium_Davies_comp232433_c0_seq1_Symbiont"
"3050","Down",NA,"Cladocopium_Davies_comp232435_c0_seq3_Symbiont"
"3051","Down",NA,"Cladocopium_Davies_comp232436_c0_seq22_Symbiont"
"3052","Down",NA,"Cladocopium_Davies_comp232450_c0_seq3_Symbiont"
"3053","Down",NA,"Cladocopium_Davies_comp232452_c0_seq14_Symbiont"
"3054","Down",NA,"Cladocopium_Davies_comp232465_c0_seq1_Symbiont"
"3055","Down",NA,"Cladocopium_Davies_comp232466_c0_seq2_Symbiont"
"3056","Down",NA,"Cladocopium_Davies_comp232471_c0_seq1_Symbiont"
"3057","Down",NA,"Cladocopium_Davies_comp232488_c0_seq1_Symbiont"
"3058","Down",NA,"Cladocopium_Davies_comp232490_c0_seq1_Symbiont"
"3059","Down",NA,"Cladocopium_Davies_comp232506_c0_seq1_Symbiont"
"3060","Down",NA,"Cladocopium_Davies_comp232507_c0_seq1_Symbiont"
"3061","Down",NA,"Cladocopium_Davies_comp232514_c0_seq4_Symbiont"
"3062","Down",NA,"Cladocopium_Davies_comp232534_c0_seq1_Symbiont"
"3063","Down",NA,"Cladocopium_Davies_comp232555_c0_seq16_Symbiont"
"3064","Down",NA,"Cladocopium_Davies_comp232564_c1_seq2_Symbiont"
"3065","Down",NA,"Cladocopium_Davies_comp232577_c0_seq1_Symbiont"
"3066","Down",NA,"Cladocopium_Davies_comp232608_c0_seq1_Symbiont"
"3067","Down",NA,"Cladocopium_Davies_comp232613_c0_seq2_Symbiont"
"3068","Down",NA,"Cladocopium_Davies_comp232622_c0_seq7_Symbiont"
"3069","Down",NA,"Cladocopium_Davies_comp232624_c1_seq1_Symbiont"
"3070","Down",NA,"Cladocopium_Davies_comp232626_c0_seq5_Symbiont"
"3071","Down",NA,"Cladocopium_Davies_comp232637_c0_seq1_Symbiont"
"3072","Down",NA,"Cladocopium_Davies_comp232656_c0_seq1_Symbiont"
"3073","Down",NA,"Cladocopium_Davies_comp232659_c0_seq1_Symbiont"
"3074","Down",NA,"Cladocopium_Davies_comp232668_c0_seq1_Symbiont"
"3075","Down",NA,"Cladocopium_Davies_comp232692_c0_seq2_Symbiont"
"3076","Down",NA,"Cladocopium_Davies_comp232693_c0_seq1_Symbiont"
"3077","Down",NA,"Cladocopium_Davies_comp232700_c0_seq1_Symbiont"
"3078","Down",NA,"Cladocopium_Davies_comp232713_c1_seq1_Symbiont"
"3079","Down",NA,"Cladocopium_Davies_comp232720_c0_seq1_Symbiont"
"3080","Down",NA,"Cladocopium_Davies_comp232731_c0_seq1_Symbiont"
"3081","Down",NA,"Cladocopium_Davies_comp232736_c0_seq1_Symbiont"
"3082","Down",NA,"Cladocopium_Davies_comp232740_c1_seq2_Symbiont"
"3083","Down",NA,"Cladocopium_Davies_comp232749_c1_seq4_Symbiont"
"3084","Down",NA,"Cladocopium_Davies_comp232755_c0_seq1_Symbiont"
"3085","Down",NA,"Cladocopium_Davies_comp232763_c1_seq1_Symbiont"
"3086","Down",NA,"Cladocopium_Davies_comp232770_c0_seq2_Symbiont"
"3087","Down",NA,"Cladocopium_Davies_comp232771_c0_seq1_Symbiont"
"3088","Down",NA,"Cladocopium_Davies_comp232772_c0_seq3_Symbiont"
"3089","Down",NA,"Cladocopium_Davies_comp232777_c0_seq1_Symbiont"
"3090","Down",NA,"Cladocopium_Davies_comp232778_c0_seq2_Symbiont"
"3091","Down",NA,"Cladocopium_Davies_comp232788_c0_seq1_Symbiont"
"3092","Down",NA,"Cladocopium_Davies_comp232807_c0_seq3_Symbiont"
"3093","Down",NA,"Cladocopium_Davies_comp232809_c0_seq20_Symbiont"
"3094","Down",NA,"Cladocopium_Davies_comp232821_c0_seq7_Symbiont"
"3095","Down",NA,"Cladocopium_Davies_comp232826_c0_seq5_Symbiont"
"3096","Down",NA,"Cladocopium_Davies_comp232828_c0_seq2_Symbiont"
"3097","Down",NA,"Cladocopium_Davies_comp232860_c0_seq1_Symbiont"
"3098","Down",NA,"Cladocopium_Davies_comp233208_c0_seq2_Symbiont"
"3099","Down",NA,"Cladocopium_Davies_comp233219_c0_seq1_Symbiont"
"3100","Down",NA,"Cladocopium_Davies_comp234083_c0_seq5_Symbiont"
"3101","Down",NA,"Cladocopium_Davies_comp234213_c0_seq6_Symbiont"
"3102","Down",NA,"Cladocopium_Davies_comp234260_c0_seq1_Symbiont"
"3103","Down",NA,"Cladocopium_Davies_comp234288_c0_seq1_Symbiont"
"3104","Down",NA,"Cladocopium_Davies_comp234849_c0_seq2_Symbiont"
"3105","Down",NA,"Cladocopium_Davies_comp234984_c1_seq4_Symbiont"
"3106","Down",NA,"Cladocopium_Davies_comp235004_c2_seq3_Symbiont"
"3107","Down",NA,"Cladocopium_Davies_comp235044_c0_seq1_Symbiont"
"3108","Down",NA,"Cladocopium_Davies_comp235080_c0_seq2_Symbiont"
"3109","Down",NA,"Cladocopium_Davies_comp235085_c0_seq1_Symbiont"
"3110","Down",NA,"Cladocopium_Davies_comp235165_c0_seq5_Symbiont"
"3111","Down",NA,"Cladocopium_Davies_comp235239_c0_seq2_Symbiont"
"3112","Down",NA,"Cladocopium_Davies_comp235248_c0_seq1_Symbiont"
"3113","Down",NA,"Cladocopium_Davies_comp235253_c0_seq2_Symbiont"
"3114","Down",NA,"Cladocopium_Davies_comp235258_c0_seq1_Symbiont"
"3115","Down",NA,"Cladocopium_Davies_comp235373_c0_seq1_Symbiont"
"3116","Down",NA,"Cladocopium_Davies_comp235402_c0_seq1_Symbiont"
"3117","Down",NA,"Cladocopium_Davies_comp235405_c0_seq13_Symbiont"
"3118","Down",NA,"Cladocopium_Davies_comp235410_c0_seq1_Symbiont"
"3119","Down",NA,"Cladocopium_Davies_comp235414_c0_seq4_Symbiont"
"3120","Down",NA,"Cladocopium_Davies_comp235443_c0_seq4_Symbiont"
"3121","Down",NA,"Cladocopium_Davies_comp235468_c0_seq1_Symbiont"
"3122","Down",NA,"Cladocopium_Davies_comp235589_c0_seq2_Symbiont"
"3123","Down",NA,"Cladocopium_Davies_comp235642_c1_seq1_Symbiont"
"3124","Down",NA,"Cladocopium_Davies_comp235728_c1_seq10_Symbiont"
"3125","Down",NA,"Cladocopium_Davies_comp235878_c1_seq11_Symbiont"
"3126","Down",NA,"Cladocopium_Davies_comp235885_c1_seq9_Symbiont"
"3127","Down",NA,"Cladocopium_Davies_comp235898_c0_seq2_Symbiont"
"3128","Down",NA,"Cladocopium_Davies_comp235945_c1_seq1_Symbiont"
"3129","Down",NA,"Cladocopium_Davies_comp235948_c0_seq1_Symbiont"
"3130","Down",NA,"Cladocopium_Davies_comp235961_c1_seq1_Symbiont"
"3131","Down",NA,"Cladocopium_Davies_comp235995_c0_seq1_Symbiont"
"3132","Down",NA,"Cladocopium_Davies_comp235998_c0_seq3_Symbiont"
"3133","Down",NA,"Cladocopium_Davies_comp236012_c0_seq3_Symbiont"
"3134","Down",NA,"Cladocopium_Davies_comp236015_c0_seq8_Symbiont"
"3135","Down",NA,"Cladocopium_Davies_comp236177_c0_seq2_Symbiont"
"3136","Down",NA,"Cladocopium_Davies_comp236202_c1_seq2_Symbiont"
"3137","Down",NA,"Cladocopium_Davies_comp236209_c0_seq2_Symbiont"
"3138","Down",NA,"Cladocopium_Davies_comp236223_c0_seq1_Symbiont"
"3139","Down",NA,"Cladocopium_Davies_comp236238_c0_seq1_Symbiont"
"3140","Down",NA,"Cladocopium_Davies_comp236264_c0_seq2_Symbiont"
"3141","Down",NA,"Cladocopium_Davies_comp236365_c0_seq1_Symbiont"
"3142","Down",NA,"Cladocopium_Davies_comp236378_c1_seq1_Symbiont"
"3143","Down",NA,"Cladocopium_Davies_comp236443_c0_seq1_Symbiont"
"3144","Down",NA,"Cladocopium_Davies_comp236481_c0_seq2_Symbiont"
"3145","Down",NA,"Cladocopium_Davies_comp236532_c0_seq1_Symbiont"
"3146","Down",NA,"Cladocopium_Davies_comp236585_c0_seq5_Symbiont"
"3147","Down",NA,"Cladocopium_Davies_comp236760_c0_seq1_Symbiont"
"3148","Down",NA,"Cladocopium_Davies_comp236804_c0_seq1_Symbiont"
"3149","Down",NA,"Cladocopium_Davies_comp236819_c0_seq4_Symbiont"
"3150","Down",NA,"Cladocopium_Davies_comp236841_c0_seq4_Symbiont"
"3151","Down",NA,"Cladocopium_Davies_comp236868_c2_seq9_Symbiont"
"3152","Down",NA,"Cladocopium_Davies_comp236909_c0_seq1_Symbiont"
"3153","Down",NA,"Cladocopium_Davies_comp236921_c0_seq1_Symbiont"
"3154","Down",NA,"Cladocopium_Davies_comp237050_c0_seq1_Symbiont"
"3155","Down",NA,"Cladocopium_Davies_comp237233_c0_seq2_Symbiont"
"3156","Down",NA,"Cladocopium_Davies_comp237313_c2_seq2_Symbiont"
"3157","Down",NA,"Cladocopium_Davies_comp237336_c0_seq1_Symbiont"
"3158","Down",NA,"Cladocopium_Davies_comp237348_c0_seq3_Symbiont"
"3159","Down",NA,"Cladocopium_Davies_comp237382_c0_seq1_Symbiont"
"3160","Down",NA,"Cladocopium_Davies_comp237403_c0_seq1_Symbiont"
"3161","Down",NA,"Cladocopium_Davies_comp237616_c0_seq2_Symbiont"
"3162","Down",NA,"Cladocopium_Davies_comp237709_c0_seq1_Symbiont"
"3163","Down",NA,"Cladocopium_Davies_comp237717_c0_seq2_Symbiont"
"3164","Down",NA,"Cladocopium_Davies_comp237733_c0_seq1_Symbiont"
"3165","Down",NA,"Cladocopium_Davies_comp237763_c0_seq1_Symbiont"
"3166","Down",NA,"Cladocopium_Davies_comp237858_c0_seq1_Symbiont"
"3167","Down",NA,"Cladocopium_Davies_comp237861_c0_seq2_Symbiont"
"3168","Down",NA,"Cladocopium_Davies_comp237873_c0_seq2_Symbiont"
"3169","Down",NA,"Cladocopium_Davies_comp237882_c0_seq2_Symbiont"
"3170","Down",NA,"Cladocopium_Davies_comp237948_c0_seq7_Symbiont"
"3171","Down",NA,"Cladocopium_Davies_comp237959_c0_seq1_Symbiont"
"3172","Down",NA,"Cladocopium_Davies_comp237971_c1_seq3_Symbiont"
"3173","Down",NA,"Cladocopium_Davies_comp237992_c0_seq1_Symbiont"
"3174","Down",NA,"Cladocopium_Davies_comp238025_c0_seq1_Symbiont"
"3175","Down",NA,"Cladocopium_Davies_comp238056_c0_seq2_Symbiont"
"3176","Down",NA,"Cladocopium_Davies_comp238120_c0_seq1_Symbiont"
"3177","Down",NA,"Cladocopium_Davies_comp238138_c0_seq6_Symbiont"
"3178","Down",NA,"Cladocopium_Davies_comp238247_c4_seq1_Symbiont"
"3179","Down",NA,"Cladocopium_Davies_comp238336_c0_seq2_Symbiont"
"3180","Down",NA,"Cladocopium_Davies_comp238489_c0_seq9_Symbiont"
"3181","Down",NA,"Cladocopium_Davies_comp238499_c1_seq2_Symbiont"
"3182","Down",NA,"Cladocopium_Davies_comp238574_c0_seq2_Symbiont"
"3183","Down",NA,"Cladocopium_Davies_comp238716_c0_seq1_Symbiont"
"3184","Down",NA,"Cladocopium_Davies_comp238770_c0_seq1_Symbiont"
"3185","Down",NA,"Cladocopium_Davies_comp238801_c0_seq1_Symbiont"
"3186","Down",NA,"Cladocopium_Davies_comp238832_c0_seq1_Symbiont"
"3187","Down",NA,"Cladocopium_Davies_comp238859_c0_seq2_Symbiont"
"3188","Down",NA,"Cladocopium_Davies_comp238861_c0_seq1_Symbiont"
"3189","Down",NA,"Cladocopium_Davies_comp238927_c0_seq2_Symbiont"
"3190","Down",NA,"Cladocopium_Davies_comp239074_c0_seq1_Symbiont"
"3191","Down",NA,"Cladocopium_Davies_comp239091_c0_seq1_Symbiont"
"3192","Down",NA,"Cladocopium_Davies_comp239102_c1_seq2_Symbiont"
"3193","Down",NA,"Cladocopium_Davies_comp239105_c0_seq4_Symbiont"
"3194","Down",NA,"Cladocopium_Davies_comp239119_c0_seq10_Symbiont"
"3195","Down",NA,"Cladocopium_Davies_comp239138_c0_seq4_Symbiont"
"3196","Down",NA,"Cladocopium_Davies_comp239227_c1_seq12_Symbiont"
"3197","Down",NA,"Cladocopium_Davies_comp239243_c0_seq2_Symbiont"
"3198","Down",NA,"Cladocopium_Davies_comp239273_c0_seq4_Symbiont"
"3199","Down",NA,"Cladocopium_Davies_comp239304_c0_seq1_Symbiont"
"3200","Down",NA,"Cladocopium_Davies_comp239325_c0_seq1_Symbiont"
"3201","Down",NA,"Cladocopium_Davies_comp239370_c0_seq1_Symbiont"
"3202","Down",NA,"Cladocopium_Davies_comp239382_c0_seq1_Symbiont"
"3203","Down",NA,"Cladocopium_Davies_comp239386_c0_seq2_Symbiont"
"3204","Down",NA,"Cladocopium_Davies_comp239459_c0_seq1_Symbiont"
"3205","Down",NA,"Cladocopium_Davies_comp239514_c0_seq1_Symbiont"
"3206","Down",NA,"Cladocopium_Davies_comp239615_c0_seq1_Symbiont"
"3207","Down",NA,"Cladocopium_Davies_comp239651_c0_seq1_Symbiont"
"3208","Down",NA,"Cladocopium_Davies_comp239781_c0_seq3_Symbiont"
"3209","Down",NA,"Cladocopium_Davies_comp239822_c0_seq2_Symbiont"
"3210","Down",NA,"Cladocopium_Davies_comp239908_c0_seq1_Symbiont"
"3211","Down",NA,"Cladocopium_Davies_comp240010_c0_seq1_Symbiont"
"3212","Down",NA,"Cladocopium_Davies_comp240013_c0_seq14_Symbiont"
"3213","Down",NA,"Cladocopium_Davies_comp240022_c0_seq3_Symbiont"
"3214","Down",NA,"Cladocopium_Davies_comp240177_c0_seq1_Symbiont"
"3215","Down",NA,"Cladocopium_Davies_comp240286_c1_seq1_Symbiont"
"3216","Down",NA,"Cladocopium_Davies_comp240314_c0_seq1_Symbiont"
"3217","Down",NA,"Cladocopium_Davies_comp240343_c0_seq1_Symbiont"
"3218","Down",NA,"Cladocopium_Davies_comp240352_c0_seq16_Symbiont"
"3219","Down",NA,"Cladocopium_Davies_comp240411_c0_seq2_Symbiont"
"3220","Down",NA,"Cladocopium_Davies_comp240428_c0_seq1_Symbiont"
"3221","Down",NA,"Cladocopium_Davies_comp240442_c0_seq3_Symbiont"
"3222","Down",NA,"Cladocopium_Davies_comp240573_c0_seq2_Symbiont"
"3223","Down",NA,"Cladocopium_Davies_comp240611_c0_seq3_Symbiont"
"3224","Down",NA,"Cladocopium_Davies_comp240703_c0_seq1_Symbiont"
"3225","Down",NA,"Cladocopium_Davies_comp240707_c0_seq5_Symbiont"
"3226","Down",NA,"Cladocopium_Davies_comp240709_c0_seq1_Symbiont"
"3227","Down",NA,"Cladocopium_Davies_comp240747_c0_seq2_Symbiont"
"3228","Down",NA,"Cladocopium_Davies_comp240788_c0_seq3_Symbiont"
"3229","Down",NA,"Cladocopium_Davies_comp240789_c0_seq4_Symbiont"
"3230","Down",NA,"Cladocopium_Davies_comp240803_c0_seq5_Symbiont"
"3231","Down",NA,"Cladocopium_Davies_comp240832_c0_seq1_Symbiont"
"3232","Down",NA,"Cladocopium_Davies_comp240867_c0_seq1_Symbiont"
"3233","Down",NA,"Cladocopium_Davies_comp240908_c1_seq14_Symbiont"
"3234","Down",NA,"Cladocopium_Davies_comp240934_c0_seq1_Symbiont"
"3235","Down",NA,"Cladocopium_Davies_comp240950_c0_seq3_Symbiont"
"3236","Down",NA,"Cladocopium_Davies_comp240998_c1_seq1_Symbiont"
"3237","Down",NA,"Cladocopium_Davies_comp241038_c0_seq1_Symbiont"
"3238","Down",NA,"Cladocopium_Davies_comp241072_c0_seq1_Symbiont"
"3239","Down",NA,"Cladocopium_Davies_comp241085_c0_seq8_Symbiont"
"3240","Down",NA,"Cladocopium_Davies_comp241086_c0_seq1_Symbiont"
"3241","Down",NA,"Cladocopium_Davies_comp241132_c1_seq1_Symbiont"
"3242","Down",NA,"Cladocopium_Davies_comp241134_c0_seq1_Symbiont"
"3243","Down",NA,"Cladocopium_Davies_comp241222_c0_seq2_Symbiont"
