ContigName,PC_349_C_Sid_yr2,PC_350_La_Sid_yr2,PC_361_N_Sid_yr2,PC_362_C_Sid_yr2,PC_363_La_Sid_yr2,PC_364_N_Sid_yr2,PC_365_C_Sid_yr2,PC_366_La_Sid_yr2,PC_368_C_Sid_yr2,PC_370_N_Sid_yr2,PC_371_C_Sid_yr2,PC_372_La_Sid_yr2,PC_373_N_Sid_yr2,PC_374_C_Sid_yr2,PC_375_La_Sid_yr2,PC_376_N_Sid_yr2,PO_331_C_Sid_yr2,PO_332_La_Sid_yr2,PO_333_N_Sid_yr2,PO_334_C_Sid_yr2,PO_335_La_Sid_yr2,PO_336_N_Sid_yr2,PO_337_C_Sid_yr2,PO_338_La_Sid_yr2,PO_339_N_Sid_yr2,PO_340_C_Sid_yr2,PO_341_La_Sid_yr2,PO_342_N_Sid_yr2,PO_343_C_Sid_yr2,PO_344_La_Sid_yr2,PO_345_N_Sid_yr2,PO_347_La_Sid_yr2,PO_348_N_Sid_yr2,R_003_C_Sid_yr2,R_004_La_Sid_yr2,R_005_N_Sid_yr2,R_009_C_Sid_yr2,R_010_La_Sid_yr2,R_011_N_Sid_yr2,R_012_C_Sid_yr2,R_013_La_Sid_yr2,R_014_N_Sid_yr2,R_015_C_Sid_yr2,R_017_N_Sid_yr2,R_018_C_Sid_yr2,R_019_La_Sid_yr2,R_020_N_Sid_yr2,R_021_C_Sid_yr2,R_022_La_Sid_yr2,R_024_C_Sid_yr2,R_025_La_Sid_yr2,R_026_N_Sid_yr2,R_027_C_Sid_yr2,R_029_N_Sid_yr2,R_030_C_Sid_yr2,R_031_La_Sid_yr2
Siderastrea_Mexico_Barshis-Radice_Host_contig06191,10,3,2,7,4,18,10,2,6,0,34,11,1,12,5,0,1,4,1,3,2,1,15,4,0,14,4,5,7,4,4,29,8,11,13,10,33,6,12,91,34,0,12,8,0,6,39,18,13,9,22,0,15,0,14,19
Siderastrea_Mexico_Barshis-Radice_Host_contig06192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9,8,0,1,13,0,1,4,0,0,0,17,0,0,1,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06193,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,2,2,0,0,0,0,0,1,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06195,39,17,78,35,34,110,100,100,93,9,98,125,3,24,74,4,19,63,30,117,25,2,98,18,56,71,87,47,52,75,56,111,156,77,107,87,42,91,75,103,76,4,76,38,0,69,104,38,72,222,28,3,89,20,55,94
Siderastrea_Mexico_Barshis-Radice_Host_contig06196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06197,1,0,0,1,0,0,1,0,1,0,0,4,0,0,1,0,0,1,0,1,0,0,2,0,1,0,1,0,1,0,0,2,0,0,2,2,0,1,0,2,10,0,1,6,0,1,2,1,0,0,8,0,1,0,1,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06198,9,13,9,5,1,15,15,17,13,0,3,10,0,8,3,2,2,8,3,11,8,2,8,6,9,3,3,9,5,3,5,29,17,6,15,6,9,4,2,16,29,2,3,6,2,4,7,3,6,0,24,1,8,8,1,10
Siderastrea_Mexico_Barshis-Radice_Host_contig06199,3,0,0,2,1,6,3,3,2,0,7,8,0,5,4,0,0,5,0,2,1,0,8,1,1,5,0,4,4,4,5,8,11,5,4,5,3,5,5,4,3,0,5,1,0,0,0,1,5,0,0,0,3,0,2,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06200,0,0,2,0,0,3,0,1,0,0,4,2,0,0,0,0,1,1,0,2,2,0,2,0,1,0,2,2,1,0,2,0,0,1,3,6,1,1,3,12,19,0,0,8,0,2,9,1,2,0,35,0,0,32,0,8
Siderastrea_Mexico_Barshis-Radice_Host_contig06201,0,2,2,4,2,11,7,2,10,1,9,15,0,8,3,0,1,1,1,7,4,0,9,1,2,3,3,1,3,6,3,7,10,5,9,6,9,5,8,26,29,0,5,4,0,4,12,5,17,0,26,3,3,0,3,5
Siderastrea_Mexico_Barshis-Radice_Host_contig06202,6,1,2,8,1,11,14,18,9,0,11,21,3,18,10,0,1,5,1,13,5,0,27,2,5,8,22,20,5,7,8,15,27,14,28,20,15,14,10,19,98,2,18,19,0,29,15,4,18,0,141,0,10,11,21,40
Siderastrea_Mexico_Barshis-Radice_Host_contig06203,0,0,0,3,1,4,1,4,0,2,0,2,0,4,5,0,0,0,1,2,0,1,4,1,2,2,0,0,0,2,0,4,0,0,5,5,0,3,1,10,9,0,5,6,0,2,6,0,0,0,10,0,0,0,3,9
Siderastrea_Mexico_Barshis-Radice_Host_contig06204,4,1,6,4,3,20,13,10,16,0,28,12,0,10,4,0,6,8,0,14,5,0,18,2,2,10,6,6,13,4,4,2,18,16,11,11,26,12,11,25,37,0,7,8,0,10,17,9,19,0,25,0,23,5,14,16
Siderastrea_Mexico_Barshis-Radice_Host_contig06205,3,1,1,2,0,3,2,1,1,1,7,9,1,1,0,0,1,0,1,1,1,0,1,0,0,3,0,1,2,0,0,0,4,3,3,2,4,1,1,2,5,0,3,4,0,5,5,2,1,0,15,0,1,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06206,4,2,2,5,1,4,4,7,2,0,10,7,0,0,3,0,2,3,2,3,1,0,1,0,1,5,2,0,8,3,3,9,1,0,1,0,0,0,2,0,8,1,1,2,0,0,0,0,0,0,44,0,0,4,4,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06207,0,1,2,3,0,6,4,3,5,0,0,2,1,3,22,0,1,3,2,2,2,0,2,0,0,2,5,1,3,1,6,0,3,12,5,5,3,4,4,1,5,0,2,1,0,3,3,0,8,0,9,0,6,9,8,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06208,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,0,3,0,0,1,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06209,4,0,4,7,2,5,7,5,15,0,8,10,0,2,2,0,2,3,1,4,1,0,8,1,8,5,4,1,3,5,0,5,4,16,14,26,32,17,17,10,14,2,9,3,0,13,30,5,8,0,19,0,9,0,15,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06210,1,0,1,0,0,0,4,1,0,0,0,1,0,1,1,0,3,1,0,2,0,0,4,0,1,4,0,0,2,0,1,0,4,2,0,6,7,1,0,4,5,0,6,2,0,1,2,0,3,0,0,1,2,0,0,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06211,66,16,17,66,34,116,67,38,125,5,28,64,2,21,51,1,8,65,9,72,52,0,114,23,93,47,75,61,100,37,43,107,72,17,40,60,61,42,32,27,25,1,53,18,1,34,16,21,17,86,74,0,57,6,26,30
Siderastrea_Mexico_Barshis-Radice_Host_contig06212,0,0,1,2,0,0,0,1,3,1,0,5,0,2,1,0,0,1,0,1,0,0,2,0,1,0,2,0,2,4,1,0,0,2,8,1,0,2,7,5,2,0,1,7,0,0,0,0,4,0,11,0,0,22,0,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06213,1,0,2,2,3,5,3,1,5,0,0,4,0,0,5,0,4,13,4,3,2,0,3,1,3,3,4,19,1,20,9,15,1,2,6,3,8,5,2,6,21,0,4,5,0,5,5,1,4,0,58,0,2,1,0,8
Siderastrea_Mexico_Barshis-Radice_Host_contig06214,2,0,0,1,1,0,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,13,1,1,0,1,1,1,0,5,0,3,1,0,0,0,1,1,56,7,0,1,3,2,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06216,3,0,0,0,0,2,3,1,2,0,0,2,0,5,1,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,1,10,0,0,0,3,2,3,3,4,5,0,1,0,0,0,2,0,0,0,16,0,1,0,0,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06217,0,3,1,1,0,1,4,3,3,0,1,3,0,0,2,0,1,1,0,8,0,4,4,0,2,1,1,1,2,1,0,8,16,0,3,1,4,0,3,3,5,0,1,2,0,3,0,0,4,0,3,0,5,2,0,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06218,3,0,1,0,0,2,0,0,0,0,6,4,0,0,1,0,0,2,0,1,0,0,3,0,0,6,0,0,0,0,0,0,5,0,0,0,0,1,0,1,4,0,0,1,0,1,0,1,0,0,10,0,2,1,1,5
Siderastrea_Mexico_Barshis-Radice_Host_contig06219,0,0,0,0,0,0,0,0,0,1,0,4,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,5,1,6,1,1,1,0,0,0,0,1,25,19,0,1,0,2,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06220,3,0,4,2,1,6,7,2,4,0,1,9,0,19,0,0,2,7,0,12,2,0,12,2,1,2,2,6,7,0,0,11,5,9,6,6,21,7,5,15,13,0,3,9,0,4,12,4,2,20,18,0,5,3,4,7
Siderastrea_Mexico_Barshis-Radice_Host_contig06221,2,2,1,3,0,7,7,0,3,2,5,6,0,7,5,0,1,2,0,6,1,0,9,1,1,6,4,0,3,0,0,2,0,3,1,3,5,3,1,16,7,1,3,2,0,5,8,5,8,0,2,0,1,0,9,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06222,0,0,2,4,0,5,4,0,1,0,7,3,0,0,8,0,3,4,1,5,1,0,2,0,1,0,3,3,3,3,0,0,0,1,1,5,1,1,0,4,18,0,0,10,0,0,6,1,0,1,34,0,2,4,2,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06223,23,7,48,7,21,53,70,44,55,0,38,74,0,11,22,0,11,36,20,46,21,1,32,10,21,14,28,32,29,30,17,52,81,22,39,24,30,51,39,39,48,4,36,24,3,41,60,9,47,16,41,0,31,11,15,42
Siderastrea_Mexico_Barshis-Radice_Host_contig06224,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,4,1,0,0,0,0,0,0,11,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06225,3,0,5,1,2,4,6,7,4,9,12,4,0,1,0,0,4,4,1,5,0,0,12,1,3,3,3,10,5,7,5,10,14,1,4,12,13,5,2,8,10,1,3,1,0,5,14,2,0,0,29,0,3,2,1,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06226,1,0,0,0,1,4,1,1,0,0,0,0,0,0,4,0,0,2,0,3,0,0,0,1,4,0,0,0,0,4,2,0,0,0,3,2,2,0,1,3,3,0,2,0,0,1,1,0,1,0,2,0,2,0,1,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,5,0,0,1,0,0,0,10,0,0,0,0,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06228,1,1,1,3,1,1,1,0,4,0,0,1,0,0,2,0,1,1,0,1,0,0,2,0,0,4,0,0,0,1,1,0,3,1,3,1,1,1,4,5,8,0,2,2,0,0,0,0,0,0,23,0,0,1,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06229,1,2,3,2,7,9,14,7,13,1,4,4,0,2,1,0,0,11,0,5,3,0,5,1,11,2,6,10,12,1,9,6,20,3,8,11,11,15,8,45,57,0,15,27,0,9,17,17,17,1,161,0,11,21,17,34
Siderastrea_Mexico_Barshis-Radice_Host_contig06230,1,0,1,2,1,1,3,0,0,0,2,3,24,4,2,0,0,0,0,0,1,0,0,0,3,0,4,0,0,1,1,0,1,2,4,5,6,1,3,5,5,0,0,6,0,1,4,2,0,0,21,0,0,33,1,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06231,1,0,1,2,0,6,3,0,2,0,0,2,0,0,1,0,0,2,1,1,0,0,2,2,1,2,3,0,2,1,3,8,4,1,0,0,1,0,2,5,6,0,5,1,1,0,1,1,4,0,4,0,0,0,3,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06232,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,1,2,4,1,1,1,7,12,0,1,6,0,0,0,0,2,0,17,0,0,13,0,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06233,1,5,1,2,1,14,6,4,4,0,1,12,0,5,7,0,1,8,0,2,0,0,4,1,1,3,4,7,1,5,2,4,1,5,2,10,19,1,4,19,5,0,8,3,0,2,3,0,9,0,12,0,5,3,5,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06234,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06236,2,6,3,1,5,11,13,0,10,2,44,28,0,20,40,0,6,14,3,26,12,1,48,3,16,17,6,11,9,11,13,22,24,13,25,27,31,15,9,31,73,0,22,22,1,15,8,3,10,48,148,0,29,22,23,19
Siderastrea_Mexico_Barshis-Radice_Host_contig06237,0,0,0,0,1,4,1,3,0,0,2,4,0,6,1,0,0,2,0,1,0,0,2,0,0,2,3,4,1,1,3,0,0,1,2,6,8,6,3,11,24,0,2,2,0,3,9,3,1,43,100,1,0,2,0,7
Siderastrea_Mexico_Barshis-Radice_Host_contig06238,8,2,4,4,5,12,16,16,7,0,1,4,0,3,10,0,1,6,8,21,25,0,55,3,4,6,33,6,4,5,7,68,78,0,15,18,5,7,12,85,118,2,4,47,2,9,26,14,12,6,104,0,3,48,1,63
Siderastrea_Mexico_Barshis-Radice_Host_contig06239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06240,0,3,3,12,0,6,25,41,11,0,5,3,0,2,6,0,8,4,1,24,15,0,21,6,13,7,9,12,0,32,9,17,0,1,7,5,1,4,3,7,16,0,1,17,0,4,8,0,4,0,79,0,0,0,1,10
Siderastrea_Mexico_Barshis-Radice_Host_contig06241,7,0,2,5,3,10,15,8,9,0,6,17,3,11,6,0,5,3,1,12,2,0,17,5,7,4,8,5,6,1,6,2,30,2,5,9,10,8,6,10,3,0,8,2,0,7,4,3,8,0,23,0,6,6,11,8
Siderastrea_Mexico_Barshis-Radice_Host_contig06242,2,0,0,2,1,9,5,3,3,0,3,13,0,6,5,0,0,19,2,5,0,0,4,1,5,7,10,4,2,0,3,21,12,5,6,11,20,6,9,1,15,1,11,2,0,9,10,12,20,0,16,0,5,5,6,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06243,0,0,0,0,0,0,2,0,1,0,5,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,1,0,0,0,1,0,0,0,0,0,2,1,0,0,11,0,0,0,2,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06244,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,3,0,2,1,1,2,6,1,1,4,0,0,0,0,0,0,12,0,0,2,1,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,10,0,0,2,0,0,2,1,0,0,9,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06246,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,0,0,0,0,4,0,0,0,0,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06247,10,1,6,9,8,15,17,19,14,1,40,19,0,19,10,0,7,17,11,13,6,0,21,1,8,13,15,20,12,9,8,15,35,17,25,21,22,14,11,10,19,0,8,6,0,23,18,2,24,0,7,0,8,0,16,9
Siderastrea_Mexico_Barshis-Radice_Host_contig06248,0,1,0,5,0,3,1,0,3,0,9,3,0,1,4,0,1,0,0,5,0,0,6,0,0,1,1,4,0,0,3,0,0,1,0,1,0,2,4,1,2,0,5,1,0,2,0,1,3,0,5,0,2,0,1,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06249,3,2,2,1,0,3,2,8,2,1,4,11,0,5,4,0,3,2,2,7,0,0,7,0,2,1,2,8,4,9,1,12,10,2,13,7,3,7,7,11,20,0,1,7,0,13,6,5,2,0,27,0,6,0,9,12
Siderastrea_Mexico_Barshis-Radice_Host_contig06250,0,1,0,1,3,0,0,2,2,0,1,1,0,3,2,0,2,1,0,2,0,0,0,0,0,0,1,0,4,2,1,14,0,0,8,2,2,5,3,1,11,0,1,5,0,0,5,4,1,0,3,0,3,0,3,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06251,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,1,5,5,0,1,1,3,3,0,0,0,0,0,1,2,2,0,11,0,0,1,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06253,4,0,1,6,3,8,7,6,2,0,13,13,0,1,6,0,1,9,1,11,2,0,3,1,3,10,8,7,6,12,4,9,24,3,11,13,8,15,13,11,8,0,17,7,0,16,4,5,3,0,24,0,7,4,5,13
Siderastrea_Mexico_Barshis-Radice_Host_contig06254,1,0,2,2,2,2,8,3,6,0,19,3,0,2,3,0,1,5,0,2,2,0,4,0,4,6,2,8,3,3,4,6,0,3,2,12,8,3,2,17,11,1,2,7,0,3,5,1,5,0,56,0,3,1,2,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06255,1,0,0,0,0,5,3,1,3,0,3,2,0,0,0,1,0,5,2,3,2,0,1,1,0,0,2,3,5,0,6,0,0,3,2,4,6,1,1,3,5,1,0,3,88,5,4,0,2,0,6,0,6,20,1,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06256,3,4,3,2,2,4,4,7,4,1,5,10,0,1,6,0,2,5,1,1,3,1,11,1,1,1,2,1,4,4,3,8,0,1,9,6,3,6,10,28,51,1,7,33,0,5,9,8,6,53,77,0,4,16,3,33
Siderastrea_Mexico_Barshis-Radice_Host_contig06257,0,3,3,1,0,4,2,0,3,0,0,4,0,1,1,0,1,1,1,1,0,0,7,0,4,0,1,0,0,0,0,6,5,2,3,2,7,1,4,10,5,0,2,5,0,2,1,4,4,0,17,0,3,0,0,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06258,1,0,1,0,0,2,0,0,0,0,2,4,0,4,1,0,0,2,1,1,0,0,2,0,0,0,0,2,2,2,0,2,0,1,2,2,1,1,1,0,12,0,1,4,0,4,3,3,6,0,3,0,4,0,0,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06259,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2,0,12,15,1,3,11,0,4,5,0,7,0,22,0,0,3,0,5
Siderastrea_Mexico_Barshis-Radice_Host_contig06260,2,1,2,2,1,2,9,2,7,0,11,5,0,2,6,0,1,4,1,2,1,0,5,0,1,7,7,7,1,0,1,3,0,0,3,8,6,2,2,11,8,0,6,3,0,6,0,0,4,13,19,0,2,11,2,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06261,0,0,1,0,0,0,0,0,2,0,0,4,0,0,2,0,1,1,0,4,0,0,2,0,1,5,0,0,1,6,3,0,0,6,4,8,2,0,0,3,8,1,1,0,0,0,1,2,4,0,35,0,3,9,0,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06263,7,3,3,2,0,9,5,5,4,1,6,3,0,8,8,1,2,3,1,9,3,0,6,0,2,2,10,2,7,5,6,0,7,2,9,10,9,9,8,29,24,0,1,20,0,1,2,0,9,7,41,0,3,18,5,20
Siderastrea_Mexico_Barshis-Radice_Host_contig06264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,2,0,1,0,0,7,0,0,0,0,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06265,0,0,0,0,0,1,2,0,0,0,1,6,0,3,2,0,0,0,0,0,0,0,1,0,0,2,1,1,2,2,2,0,0,1,1,2,5,2,0,2,7,0,4,2,0,0,0,0,0,0,2,0,0,0,1,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06266,0,0,0,2,0,0,0,1,0,0,5,5,0,0,1,0,0,0,0,0,1,0,4,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3,1,25,16,0,2,5,0,0,3,7,2,0,30,0,6,16,4,15
Siderastrea_Mexico_Barshis-Radice_Host_contig06267,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,3,5,5,0,4,7,0,0,0,0,0,0,0,0,8,1,40,1,0,1,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06269,1,1,2,1,1,2,6,5,3,7,14,9,0,2,3,0,0,1,1,2,0,0,8,3,0,3,4,6,2,8,7,16,5,1,12,5,15,9,5,20,72,3,6,37,0,6,21,3,16,8,225,0,2,21,5,62
Siderastrea_Mexico_Barshis-Radice_Host_contig06270,1,0,1,3,0,2,3,0,4,0,4,5,0,0,4,0,1,1,1,2,1,0,5,2,5,0,4,3,2,0,2,0,0,0,3,5,1,1,3,6,8,1,4,29,3,4,3,0,1,40,23,0,3,3,3,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06271,1,2,1,0,0,3,0,1,1,0,1,3,0,1,2,0,1,1,0,2,3,0,3,0,1,1,1,3,0,0,2,0,0,0,3,5,0,1,0,1,12,0,2,3,0,4,7,1,1,1,25,0,1,2,0,9
Siderastrea_Mexico_Barshis-Radice_Host_contig06272,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,2,0,0,0,1,2,0,19,0,0,19,0,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06273,2,3,1,0,3,5,6,4,2,0,5,11,0,1,8,0,2,5,0,3,1,0,11,0,3,0,4,3,6,4,5,5,8,4,4,3,12,7,9,4,35,0,3,5,0,6,7,5,8,0,35,0,2,4,5,14
Siderastrea_Mexico_Barshis-Radice_Host_contig06274,3,3,0,2,0,12,8,10,4,0,2,1,0,1,0,0,0,3,0,0,1,1,5,1,5,0,0,1,0,1,1,1,0,0,6,1,2,0,2,15,61,0,3,4,0,9,14,0,3,0,100,0,0,22,0,28
Siderastrea_Mexico_Barshis-Radice_Host_contig06275,0,2,2,4,3,8,6,5,6,0,12,7,0,9,6,0,0,7,0,5,4,0,7,5,7,9,5,2,2,0,6,11,16,2,8,4,19,11,10,7,3,0,8,3,0,8,5,5,3,0,18,0,4,0,7,7
Siderastrea_Mexico_Barshis-Radice_Host_contig06276,11,10,6,10,8,14,20,16,10,5,32,22,2,22,28,0,5,19,1,23,10,0,21,6,4,19,25,16,32,30,9,49,11,11,16,21,13,13,11,22,95,0,13,33,0,10,20,10,16,0,311,1,13,30,18,63
Siderastrea_Mexico_Barshis-Radice_Host_contig06277,1,5,1,2,2,9,8,10,7,2,12,3,0,6,4,0,1,4,2,3,3,0,12,4,0,1,5,9,3,17,14,8,21,5,18,26,7,6,5,29,78,0,7,41,0,6,20,2,0,17,140,1,6,19,5,40
Siderastrea_Mexico_Barshis-Radice_Host_contig06278,5,0,2,5,5,7,22,10,6,0,10,18,0,0,2,0,3,12,3,21,7,0,6,1,1,4,10,9,2,11,6,5,12,0,12,12,12,3,6,34,15,0,9,11,1,5,5,7,7,69,40,1,10,24,4,7
Siderastrea_Mexico_Barshis-Radice_Host_contig06279,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,1,1,0,0,3,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06280,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,1,1,14,0,2,2,0,1,1,1,0,0,27,0,0,1,7,5
Siderastrea_Mexico_Barshis-Radice_Host_contig06281,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06282,10,23,8,5,8,22,30,19,27,13,34,37,1,32,26,1,3,18,12,27,12,1,37,14,15,32,35,38,38,36,38,19,29,20,82,94,53,38,52,161,561,9,42,216,13,38,126,26,46,235,1085,0,15,157,32,274
Siderastrea_Mexico_Barshis-Radice_Host_contig06283,0,0,1,0,1,3,0,2,0,0,0,5,0,0,1,0,0,1,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,4,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
